Culture,Criticality,Criticality Modifier,Initial Known,InterDependency,Dynamism,Size,Plan,Team Size,Cost-,Score:,Completion+,Idle-
0.0,1.0,3.0,1.0,81.0,6.0,0.0,3.0,12.0,234.0,0.927437841,1.0,0.111111111
0.0,1.0,5.0,1.0,82.0,4.0,1.0,3.0,12.0,408.0,0.955881318,0.818181818,0.0
0.0,1.0,7.0,1.0,99.0,5.0,1.0,2.0,12.0,645.0,0.939365893,0.861111111,0.046153846
0.0,1.0,5.0,1.0,83.0,5.0,0.0,3.0,14.0,292.0,0.923447881,0.916666667,0.266666667
0.0,1.0,3.0,1.0,97.0,9.0,0.0,4.0,15.0,221.0,0.972780821,0.642857143,0.0
0.0,1.0,2.0,1.0,83.0,9.0,1.0,2.0,12.0,135.0,0.884043193,0.942307692,0.222222222
0.0,1.0,4.0,1.0,92.0,2.0,1.0,0.0,19.0,258.0,0.960299774,0.893939394,0.213333333
0.0,1.0,4.0,1.0,99.0,8.0,1.0,0.0,18.0,413.0,0.941368662,0.923076923,0.12195122
0.0,1.0,5.0,1.0,85.0,1.0,1.0,1.0,12.0,350.0,0.941036908,0.873239437,0.451327434
0.0,1.0,2.0,1.0,86.0,8.0,1.0,3.0,13.0,130.0,0.942146456,0.614035088,0.0
0.0,1.0,6.0,1.0,94.0,1.0,1.0,3.0,12.0,808.0,0.9646954332,0.833333333,0.0
0.0,1.0,6.0,1.0,97.0,9.0,1.0,1.0,11.0,479.0,0.931151088,0.64516129,0.0
0.0,1.0,3.0,1.0,88.0,4.0,0.0,2.0,17.0,156.0,0.974491156,0.875,0.125
0.0,1.0,5.0,1.0,87.0,8.0,0.0,4.0,13.0,447.0,0.9134371156000001,1.0,0.416666667
0.0,1.0,4.0,1.0,98.0,9.0,0.0,2.0,17.0,191.0,0.810367751,0.888888889,0.414634146
0.0,1.0,5.0,1.0,80.0,3.0,1.0,1.0,13.0,480.0,0.9685372,0.682926829,0.0
0.0,1.0,3.0,1.0,94.0,5.0,0.0,4.0,19.0,241.0,0.919224621,0.941176471,0.333333333
0.0,1.0,4.0,1.0,93.0,6.0,1.0,3.0,16.0,523.0,0.959280629,0.5,0.0
0.0,1.0,7.0,1.0,95.0,1.0,1.0,4.0,18.0,668.0,0.9453656322,0.941176471,0.475409836
0.0,1.0,2.0,1.0,81.0,2.0,0.0,0.0,18.0,150.0,0.988944562,0.888888889,0.2
0.0,1.0,4.0,1.0,99.0,5.0,1.0,2.0,11.0,365.0,0.970701244,0.866666667,0.0
0.0,1.0,5.0,1.0,88.0,9.0,0.0,2.0,14.0,429.0,0.953390254,0.909090909,0.0
0.0,1.0,6.0,1.0,97.0,9.0,0.0,3.0,19.0,379.0,0.839123801,0.875,0.533333333
0.0,1.0,4.0,1.0,88.0,9.0,0.0,1.0,17.0,276.0,0.90289704,0.842105263,0.272727273
0.0,1.0,2.0,1.0,90.0,2.0,1.0,0.0,18.0,167.0,0.975205121,0.896551724,0.071428571
0.0,1.0,2.0,1.0,80.0,6.0,0.0,4.0,15.0,35.0,0.906167909,0.571428571,0.0
0.0,1.0,7.0,1.0,91.0,3.0,1.0,2.0,19.0,807.0,0.879008075,0.930232558,0.436619718
0.0,1.0,3.0,1.0,91.0,7.0,1.0,0.0,10.0,268.0,0.947587451,0.714285714,0.0
0.0,1.0,7.0,1.0,89.0,2.0,0.0,1.0,11.0,538.0,0.971083144,0.848484848,0.333333333
0.0,1.0,4.0,1.0,82.0,4.0,0.0,3.0,14.0,245.0,0.96727052,0.80952381,0.105263158
0.0,1.0,4.0,1.0,97.0,1.0,1.0,2.0,17.0,479.0,0.929765061,0.944444444,0.4
0.0,1.0,3.0,1.0,82.0,2.0,1.0,4.0,11.0,281.0,0.980560397,0.928571429,0.161290323
0.0,1.0,7.0,1.0,80.0,8.0,1.0,0.0,13.0,604.0,0.920374846,0.972972973,0.357142857
0.0,1.0,7.0,1.0,83.0,2.0,0.0,2.0,13.0,477.0,0.957917084,0.9,0.1
0.0,1.0,6.0,1.0,90.0,2.0,0.0,3.0,13.0,227.0,0.986095968,0.692307692,0.0
0.0,1.0,5.0,1.0,96.0,1.0,0.0,3.0,13.0,194.0,0.927736795,0.833333333,0.0
0.0,1.0,2.0,1.0,80.0,7.0,1.0,4.0,13.0,128.0,0.9260349898000001,0.935483871,0.256410256
0.0,1.0,2.0,1.0,84.0,3.0,0.0,4.0,13.0,134.0,0.924346806,0.916666667,0.266666667
0.0,1.0,2.0,1.0,83.0,8.0,1.0,0.0,16.0,226.0,0.912072123,0.66,0.029411765
0.0,1.0,6.0,1.0,91.0,8.0,0.0,4.0,16.0,323.0,0.97074905,1.0,0.222222222
0.0,1.0,4.0,1.0,98.0,8.0,0.0,3.0,16.0,181.0,0.911573001,0.846153846,0.0
0.0,1.0,6.0,1.0,94.0,4.0,1.0,1.0,19.0,487.0,0.965308468,0.605263158,0.0
0.0,1.0,5.0,1.0,85.0,5.0,1.0,1.0,10.0,621.0,0.921791967,0.884615385,0.394736842
0.0,1.0,7.0,1.0,96.0,4.0,0.0,3.0,19.0,260.0,0.93309185,0.923076923,0.52
0.0,1.0,3.0,1.0,93.0,1.0,0.0,1.0,11.0,174.0,0.971585041,0.8,0.0
0.0,1.0,2.0,1.0,87.0,5.0,1.0,3.0,18.0,160.0,0.910387965,0.672131148,0.046511628
0.0,1.0,6.0,1.0,89.0,9.0,0.0,4.0,13.0,492.0,0.795781348,0.875,0.666666667
0.0,1.0,6.0,1.0,95.0,6.0,1.0,0.0,16.0,810.0,0.925080777,0.978723404,0.425
0.0,1.0,2.0,1.0,82.0,9.0,1.0,2.0,17.0,147.0,0.892371516,0.895522388,0.0625
0.0,1.0,4.0,1.0,94.0,9.0,0.0,3.0,14.0,262.0,0.807061979,0.916666667,0.214285714
0.0,1.0,3.0,1.0,82.0,9.0,1.0,3.0,17.0,262.0,0.810630622,0.954545455,0.46835443
0.0,1.0,7.0,1.0,83.0,3.0,0.0,3.0,14.0,457.0,0.878221508,0.777777778,0.066666667
0.0,1.0,4.0,1.0,89.0,3.0,1.0,0.0,11.0,356.0,0.93025812,0.909090909,0.137931034
0.0,1.0,4.0,1.0,87.0,1.0,1.0,3.0,12.0,351.0,0.958798346,0.897435897,0.363636364
0.0,1.0,5.0,1.0,84.0,1.0,1.0,4.0,15.0,684.0,0.891585266,0.974358974,0.441176471
0.0,1.0,7.0,1.0,99.0,7.0,1.0,4.0,13.0,565.0,0.945026208,0.833333333,0.0
0.0,1.0,3.0,1.0,97.0,2.0,1.0,3.0,11.0,364.0,0.980327992,0.882352941,0.090909091
0.0,1.0,5.0,1.0,97.0,8.0,0.0,4.0,16.0,246.0,0.810951572,1.0,0.266666667
0.0,1.0,2.0,1.0,84.0,4.0,1.0,1.0,16.0,194.0,0.978774422,0.80952381,0.0
0.0,1.0,2.0,1.0,96.0,2.0,0.0,4.0,10.0,99.0,0.956392132,0.928571429,0.409090909
0.0,1.0,5.0,1.0,91.0,4.0,0.0,1.0,15.0,456.0,0.956553175,0.95,0.387096774
0.0,1.0,3.0,1.0,88.0,4.0,1.0,1.0,12.0,258.0,0.923016622,0.849315068,0.460869565
0.0,1.0,2.0,1.0,85.0,3.0,0.0,3.0,18.0,125.0,0.9434482966,0.916666667,0.45
0.0,1.0,7.0,1.0,97.0,4.0,0.0,1.0,13.0,674.0,0.939254817,0.923076923,0.538461538
0.0,1.0,4.0,1.0,81.0,2.0,1.0,2.0,12.0,323.0,0.984357925,0.885714286,0.114285714
0.0,1.0,5.0,1.0,84.0,2.0,1.0,1.0,13.0,562.0,0.977503867,0.847826087,0.277777778
0.0,1.0,5.0,1.0,83.0,1.0,1.0,1.0,14.0,461.0,0.952476706,0.973684211,0.525641026
0.0,1.0,6.0,1.0,86.0,3.0,0.0,1.0,11.0,556.0,0.905079274,0.9375,0.605263158
0.0,1.0,6.0,1.0,86.0,1.0,0.0,0.0,12.0,521.0,0.958630349,0.923076923,0.2
0.0,1.0,6.0,1.0,80.0,6.0,1.0,0.0,15.0,1037.0,0.965895648,0.585365854,0.0
0.0,1.0,5.0,1.0,89.0,4.0,0.0,0.0,18.0,328.0,0.951891036,0.866666667,0.0
0.0,1.0,4.0,1.0,89.0,6.0,1.0,0.0,14.0,384.0,0.960970506,0.714285714,0.0
0.0,1.0,3.0,1.0,98.0,5.0,1.0,2.0,10.0,282.0,0.887583405,0.921875,0.32183908
0.0,1.0,6.0,1.0,99.0,8.0,0.0,1.0,11.0,235.0,0.922461229,0.888888889,0.619047619
0.0,1.0,6.0,1.0,83.0,6.0,0.0,3.0,15.0,372.0,0.923221739,0.8,0.304347826
0.0,1.0,5.0,1.0,84.0,8.0,0.0,0.0,15.0,433.0,0.9052994850000001,0.125,0.0
0.0,1.0,3.0,1.0,91.0,4.0,1.0,1.0,13.0,424.0,0.944328578,0.90625,0.09375
0.0,1.0,5.0,1.0,98.0,9.0,1.0,3.0,19.0,456.0,0.809775439,0.958333333,0.369863014
0.0,1.0,3.0,1.0,89.0,7.0,1.0,1.0,19.0,230.0,0.882894127,0.857142857,0.684210526
0.0,1.0,6.0,1.0,80.0,4.0,0.0,3.0,12.0,453.0,0.976999164,0.8,0.0
0.0,1.0,6.0,1.0,96.0,3.0,0.0,0.0,14.0,300.0,0.965794494,1.0,0.526315789
0.0,1.0,5.0,1.0,90.0,2.0,0.0,0.0,17.0,373.0,0.989631548,0.636363636,0.0
0.0,1.0,3.0,1.0,84.0,5.0,1.0,3.0,19.0,266.0,0.872211196,0.979591837,0.36
0.0,1.0,2.0,1.0,90.0,4.0,0.0,3.0,19.0,133.0,0.941561109,1.0,0.266666667
0.0,1.0,2.0,1.0,81.0,5.0,1.0,2.0,11.0,154.0,0.940395008,0.928571429,0.530120482
0.0,1.0,6.0,1.0,98.0,6.0,1.0,4.0,19.0,710.0,0.888525309,0.930232558,0.223300971
0.0,1.0,6.0,1.0,97.0,2.0,0.0,2.0,13.0,414.0,0.935822416,0.944444444,0.37037037
0.0,1.0,4.0,1.0,85.0,7.0,1.0,4.0,15.0,382.0,0.877666677,0.962962963,0.402298851
0.0,1.0,2.0,1.0,89.0,4.0,1.0,4.0,15.0,164.0,0.976969574,0.875,0.034482759
0.0,1.0,6.0,1.0,87.0,4.0,0.0,1.0,19.0,575.0,0.92746626,0.857142857,0.647058824
0.0,1.0,6.0,1.0,91.0,4.0,0.0,1.0,11.0,515.0,0.976943714,0.857142857,0.142857143
0.0,1.0,4.0,1.0,96.0,6.0,1.0,3.0,11.0,374.0,0.922572923,0.775862069,0.0625
0.0,1.0,6.0,1.0,85.0,1.0,0.0,0.0,12.0,246.0,0.921454124,1.0,0.363636364
0.0,1.0,5.0,1.0,91.0,4.0,1.0,2.0,13.0,295.0,0.961517044,0.766666667,0.0
0.0,1.0,4.0,1.0,87.0,6.0,1.0,1.0,15.0,449.0,0.936837921,0.894736842,0.442622951
0.0,1.0,4.0,1.0,81.0,5.0,1.0,4.0,15.0,360.0,0.89301167,0.913043478,0.176470588
0.0,1.0,6.0,1.0,83.0,5.0,1.0,2.0,11.0,696.0,0.901423723,0.896551724,0.409090909
0.0,1.0,3.0,1.0,83.0,5.0,0.0,1.0,15.0,167.0,0.835579595,0.888888889,0.6
0.0,1.0,2.0,1.0,95.0,5.0,0.0,0.0,19.0,129.0,0.891753967,0.9,0.4375
0.0,1.0,2.0,1.0,91.0,2.0,0.0,0.0,18.0,152.0,0.982762546,0.769230769,0.411764706
0.0,1.0,7.0,1.0,94.0,3.0,0.0,4.0,12.0,380.0,0.908131596,0.857142857,0.538461538
0.0,1.0,5.0,1.0,93.0,2.0,0.0,2.0,16.0,244.0,0.978620373,1.0,0.421052632
0.0,1.0,3.0,1.0,89.0,7.0,1.0,0.0,15.0,349.0,0.868980409,0.971428571,0.291666667
0.0,1.0,5.0,1.0,84.0,5.0,1.0,3.0,18.0,454.0,0.89680146,0.972972973,0.409836066
0.0,1.0,6.0,1.0,92.0,8.0,1.0,0.0,17.0,382.0,0.9163915258000002,0.473684211,0.0
0.0,1.0,6.0,1.0,84.0,2.0,0.0,4.0,13.0,351.0,0.984526406,0.909090909,0.375
0.0,1.0,6.0,1.0,85.0,7.0,1.0,1.0,10.0,676.0,0.87800066,0.930232558,0.529411765
0.0,1.0,2.0,1.0,86.0,7.0,1.0,2.0,12.0,196.0,0.906521017,0.8,0.066666667
0.0,1.0,4.0,1.0,93.0,9.0,1.0,1.0,18.0,367.0,0.877165924,0.936170213,0.551020408
0.0,1.0,4.0,1.0,85.0,4.0,1.0,3.0,18.0,232.0,0.935524318,0.962962963,0.380952381
0.0,1.0,7.0,1.0,87.0,2.0,0.0,3.0,12.0,414.0,0.995476735,0.769230769,0.0
0.0,1.0,3.0,1.0,86.0,6.0,1.0,0.0,19.0,234.0,0.876508966,0.966101695,0.296296296
0.0,1.0,3.0,1.0,87.0,5.0,0.0,1.0,19.0,148.0,0.865772039,1.0,0.458333333
0.0,1.0,5.0,1.0,88.0,6.0,1.0,2.0,14.0,441.0,0.897914136,0.974358974,0.296296296
0.0,1.0,5.0,1.0,99.0,6.0,0.0,0.0,16.0,170.0,0.961076534,1.0,0.0
0.0,1.0,2.0,1.0,89.0,3.0,1.0,1.0,13.0,193.0,0.927525076,0.902439024,0.543209877
0.0,1.0,6.0,1.0,85.0,9.0,0.0,1.0,15.0,472.0,0.95506959,0.7,0.0
0.0,1.0,6.0,1.0,95.0,2.0,1.0,4.0,13.0,463.0,0.98963952,0.514285714,0.0
0.0,1.0,3.0,1.0,86.0,8.0,1.0,2.0,17.0,298.0,0.975884155,0.848484848,0.0
0.0,1.0,6.0,1.0,86.0,4.0,1.0,4.0,14.0,711.0,0.9407007984,0.707692308,0.06122449
0.0,1.0,4.0,1.0,90.0,3.0,1.0,4.0,10.0,376.0,0.980641369,0.666666667,0.0
0.0,1.0,7.0,1.0,92.0,9.0,0.0,0.0,17.0,775.0,0.77735751,0.823529412,0.416666667
0.0,1.0,7.0,1.0,92.0,4.0,1.0,4.0,15.0,598.0,0.974800944,0.857142857,0.142857143
0.0,1.0,2.0,1.0,94.0,9.0,1.0,3.0,12.0,191.0,0.909200761,0.835616438,0.031746032
0.0,1.0,7.0,1.0,84.0,2.0,1.0,4.0,12.0,562.0,0.978129724,0.981132075,0.315789474
0.0,1.0,2.0,1.0,87.0,6.0,1.0,4.0,12.0,253.0,0.956740022,0.676470588,0.0
0.0,1.0,4.0,1.0,89.0,1.0,1.0,3.0,16.0,380.0,0.953181965,0.901960784,0.292307692
0.0,1.0,2.0,1.0,80.0,1.0,1.0,4.0,12.0,214.0,0.917714769,0.972222222,0.396551724
0.0,1.0,2.0,1.0,83.0,8.0,0.0,3.0,10.0,62.0,0.86177829,1.0,0.363636364
0.0,1.0,5.0,1.0,88.0,9.0,0.0,1.0,16.0,339.0,0.94473306,0.210526316,0.0
0.0,1.0,7.0,1.0,84.0,8.0,1.0,3.0,17.0,820.0,0.927178619,0.837209302,0.052631579
0.0,1.0,5.0,1.0,99.0,8.0,1.0,3.0,15.0,602.0,0.9243151044000001,1.0,0.46031746
0.0,1.0,7.0,1.0,81.0,1.0,1.0,2.0,19.0,668.0,0.954055543,0.972972973,0.265306122
0.0,1.0,3.0,1.0,88.0,7.0,1.0,2.0,15.0,251.0,0.856715676,0.974358974,0.283018868
0.0,1.0,6.0,1.0,85.0,3.0,1.0,4.0,13.0,413.0,0.85615065,0.951612903,0.213333333
0.0,1.0,4.0,1.0,99.0,3.0,0.0,2.0,15.0,212.0,0.904100967,0.875,0.333333333
0.0,1.0,4.0,1.0,98.0,7.0,1.0,2.0,14.0,357.0,0.838847557,1.0,0.47826087
0.0,1.0,2.0,1.0,98.0,4.0,0.0,3.0,13.0,57.0,0.980016222,0.857142857,0.142857143
0.0,1.0,4.0,1.0,96.0,9.0,1.0,3.0,19.0,321.0,0.946244978,0.795918367,0.0
0.0,1.0,7.0,1.0,96.0,8.0,1.0,0.0,18.0,867.0,0.828028607,0.962264151,0.337662338
0.0,1.0,4.0,1.0,88.0,7.0,1.0,2.0,11.0,297.0,0.845280638,0.826086957,0.11627907
0.0,1.0,2.0,1.0,95.0,2.0,1.0,2.0,18.0,168.0,0.975590065,0.905660377,0.323943662
0.0,1.0,5.0,1.0,83.0,4.0,1.0,1.0,14.0,466.0,0.922613393,0.918367347,0.567307692
0.0,1.0,5.0,1.0,94.0,7.0,1.0,2.0,15.0,512.0,0.789006111,0.957446809,0.494382022
0.0,1.0,2.0,1.0,90.0,4.0,1.0,1.0,14.0,150.0,0.985997953,0.736842105,0.0
0.0,1.0,3.0,1.0,87.0,6.0,0.0,1.0,14.0,159.0,0.995463557,0.571428571,0.0
0.0,1.0,7.0,1.0,91.0,2.0,1.0,0.0,18.0,1062.0,0.979452579,0.958333333,0.245901639
0.0,1.0,4.0,1.0,89.0,2.0,0.0,1.0,12.0,307.0,1.0,0.333333333,0.0
0.0,1.0,3.0,1.0,91.0,8.0,0.0,3.0,17.0,151.0,0.902309924,0.25,0.0
0.0,1.0,6.0,1.0,99.0,4.0,1.0,3.0,11.0,569.0,0.940936516,0.894736842,0.120689655
0.0,1.0,6.0,1.0,82.0,1.0,0.0,0.0,18.0,426.0,0.93869302,0.933333333,0.222222222
0.0,1.0,5.0,1.0,92.0,2.0,0.0,4.0,14.0,270.0,0.977214307,1.0,0.428571429
0.0,1.0,6.0,1.0,88.0,6.0,0.0,0.0,19.0,387.0,0.929011291,0.866666667,0.071428571
0.0,1.0,2.0,1.0,82.0,4.0,1.0,2.0,17.0,168.0,0.929702923,0.95,0.283018868
0.0,1.0,4.0,1.0,95.0,2.0,0.0,3.0,12.0,202.0,0.973751917,0.9375,0.444444444
0.0,1.0,4.0,1.0,84.0,4.0,0.0,1.0,13.0,243.0,0.9265153648,1.0,0.5625
0.0,1.0,2.0,1.0,91.0,1.0,1.0,2.0,19.0,215.0,0.969929767,0.822222222,0.075
0.0,1.0,7.0,1.0,96.0,6.0,0.0,1.0,18.0,703.0,0.908142852,0.875,0.0
0.0,1.0,6.0,1.0,90.0,5.0,1.0,4.0,19.0,475.0,0.927729615,0.977272727,0.283333333
0.0,1.0,6.0,1.0,84.0,1.0,1.0,0.0,15.0,928.0,0.966767362,0.9,0.0
0.0,1.0,4.0,1.0,98.0,8.0,0.0,1.0,10.0,240.0,0.877086722,0.928571429,0.458333333
0.0,1.0,7.0,1.0,88.0,7.0,1.0,2.0,12.0,1037.0,0.953767547,0.430769231,0.0
0.0,1.0,3.0,1.0,95.0,3.0,1.0,3.0,19.0,287.0,0.925115969,0.944444444,0.128205128
0.0,1.0,7.0,1.0,80.0,3.0,0.0,4.0,15.0,467.0,0.871885855,1.0,0.285714286
0.0,1.0,4.0,1.0,83.0,1.0,0.0,2.0,10.0,279.0,0.982473343,0.875,0.0
0.0,1.0,2.0,1.0,94.0,1.0,1.0,2.0,10.0,185.0,0.972795096,0.885714286,0.03125
0.0,1.0,6.0,1.0,96.0,6.0,1.0,0.0,12.0,769.0,0.888596946,0.923076923,0.376623377
0.0,1.0,2.0,1.0,81.0,7.0,1.0,4.0,12.0,177.0,0.866406323,0.981132075,0.341772152
0.0,1.0,5.0,1.0,92.0,6.0,0.0,4.0,16.0,388.0,0.932038697,0.777777778,0.066666667
0.0,1.0,3.0,1.0,92.0,5.0,1.0,0.0,18.0,179.0,0.874052382,0.928571429,0.267605634
0.0,1.0,6.0,1.0,89.0,5.0,1.0,1.0,12.0,760.0,0.961012779,0.673076923,0.0
0.0,1.0,3.0,1.0,92.0,4.0,0.0,1.0,14.0,252.0,0.9334182866,1.0,0.5
0.0,1.0,7.0,1.0,80.0,7.0,1.0,2.0,15.0,1043.0,0.887676526,0.956521739,0.301587302
0.0,1.0,3.0,1.0,99.0,9.0,1.0,2.0,18.0,261.0,0.894614871,0.947368421,0.265306122
0.0,1.0,6.0,1.0,89.0,3.0,0.0,1.0,12.0,256.0,0.901774642,0.909090909,0.230769231
0.0,1.0,7.0,1.0,82.0,9.0,0.0,1.0,12.0,541.0,0.877701635,0.888888889,0.578947368
0.0,1.0,7.0,1.0,88.0,5.0,1.0,4.0,12.0,767.0,0.9248539438,0.605263158,0.0
0.0,1.0,7.0,1.0,86.0,2.0,0.0,3.0,15.0,610.0,0.973656446,0.857142857,0.1
0.0,1.0,2.0,1.0,81.0,7.0,1.0,2.0,14.0,219.0,0.961027946,0.794871795,0.0
0.0,1.0,3.0,1.0,89.0,8.0,1.0,4.0,11.0,455.0,0.945551117,0.435897436,0.0
0.0,1.0,6.0,1.0,94.0,5.0,1.0,1.0,17.0,498.0,0.9156339222,0.35483871,0.0
0.0,1.0,4.0,1.0,98.0,5.0,0.0,1.0,14.0,344.0,0.939200177,0.888888889,0.0
0.0,1.0,2.0,1.0,91.0,9.0,1.0,1.0,14.0,199.0,0.927463765,0.857142857,0.217391304
0.0,1.0,7.0,1.0,82.0,5.0,0.0,2.0,16.0,516.0,0.950458972,0.75,0.0
0.0,1.0,5.0,1.0,96.0,5.0,0.0,4.0,19.0,544.0,0.830974141,1.0,0.333333333
0.0,1.0,6.0,1.0,85.0,6.0,1.0,3.0,11.0,397.0,0.929569916,0.87755102,0.173076923
0.0,1.0,7.0,1.0,87.0,9.0,0.0,2.0,11.0,443.0,0.895853109,0.857142857,0.142857143
0.0,1.0,4.0,1.0,99.0,4.0,1.0,2.0,17.0,445.0,0.934772126,0.936170213,0.043478261
0.0,1.0,3.0,1.0,90.0,1.0,0.0,0.0,11.0,197.0,0.949866056,1.0,0.222222222
0.0,1.0,2.0,1.0,94.0,1.0,1.0,3.0,19.0,207.0,0.943916353,0.863636364,0.37704918
0.0,1.0,6.0,1.0,88.0,5.0,1.0,0.0,11.0,851.0,0.931517873,0.925925926,0.152542373
0.0,1.0,4.0,1.0,97.0,9.0,0.0,2.0,17.0,197.0,0.8579678,0.925925926,0.358974359
0.0,1.0,6.0,1.0,84.0,2.0,1.0,0.0,19.0,431.0,0.98218056,0.730769231,0.0
0.0,1.0,4.0,1.0,99.0,9.0,0.0,1.0,10.0,181.0,0.767188196,0.944444444,0.346153846
0.0,1.0,7.0,1.0,84.0,4.0,0.0,0.0,12.0,860.0,0.971812398,1.0,0.3
0.0,1.0,7.0,1.0,84.0,8.0,1.0,2.0,12.0,432.0,0.905472291,0.863013699,0.25
0.0,1.0,5.0,1.0,86.0,7.0,1.0,0.0,14.0,624.0,0.883144447,0.981818182,0.129032258
0.0,1.0,2.0,1.0,99.0,1.0,1.0,2.0,11.0,141.0,0.961541723,0.826666667,0.114285714
0.0,1.0,6.0,1.0,93.0,7.0,0.0,0.0,19.0,516.0,0.981424222,0.375,0.0
0.0,1.0,7.0,1.0,81.0,6.0,1.0,1.0,11.0,743.0,0.923935554,0.909090909,0.482758621
0.0,1.0,5.0,1.0,88.0,4.0,0.0,1.0,16.0,225.0,0.933045296,0.875,0.125
0.0,1.0,5.0,1.0,86.0,2.0,1.0,3.0,10.0,315.0,0.95782128,0.92,0.5
0.0,1.0,4.0,1.0,83.0,6.0,1.0,4.0,11.0,516.0,0.909209226,0.944444444,0.507246377
0.0,1.0,4.0,1.0,97.0,4.0,0.0,0.0,18.0,465.0,0.9088952866,0.6,0.0
0.0,1.0,3.0,1.0,88.0,7.0,0.0,2.0,15.0,226.0,0.938176305,1.0,0.0
0.0,1.0,2.0,1.0,91.0,9.0,0.0,0.0,19.0,156.0,0.767760019,0.857142857,0.6
0.0,1.0,2.0,1.0,94.0,7.0,0.0,3.0,13.0,135.0,0.922073704,0.857142857,0.666666667
0.0,1.0,4.0,1.0,98.0,1.0,0.0,4.0,16.0,146.0,0.936167316,1.0,0.3
0.0,1.0,6.0,1.0,93.0,3.0,0.0,1.0,17.0,481.0,0.911314309,0.909090909,0.473684211
0.0,1.0,2.0,1.0,90.0,8.0,0.0,0.0,18.0,188.0,0.92909852,0.75,0.0
0.0,1.0,7.0,1.0,84.0,8.0,0.0,2.0,17.0,690.0,0.928235312,0.941176471,0.304347826
0.0,1.0,5.0,1.0,98.0,3.0,1.0,2.0,12.0,507.0,0.934801229,0.9375,0.347826087
0.0,1.0,4.0,1.0,95.0,6.0,0.0,3.0,12.0,379.0,0.899992489,0.857142857,0.0
0.0,1.0,5.0,1.0,85.0,7.0,1.0,2.0,18.0,374.0,0.922434117,0.923076923,0.162790698
0.0,1.0,5.0,1.0,86.0,8.0,0.0,3.0,19.0,522.0,0.910896033,0.875,0.222222222
0.0,1.0,7.0,1.0,99.0,3.0,0.0,2.0,15.0,515.0,0.984080977,0.3,0.0
0.0,1.0,7.0,1.0,92.0,9.0,1.0,2.0,19.0,747.0,0.935674939,0.735294118,0.0
0.0,1.0,7.0,1.0,85.0,4.0,1.0,3.0,14.0,844.0,0.988429319,0.464285714,0.0
0.0,1.0,6.0,1.0,96.0,6.0,0.0,0.0,19.0,529.0,0.969491093,0.857142857,0.0
0.0,1.0,4.0,1.0,81.0,7.0,0.0,2.0,10.0,363.0,0.860186036,1.0,0.1
0.0,1.0,3.0,1.0,87.0,5.0,0.0,4.0,12.0,160.0,0.958482057,0.818181818,0.0
0.0,1.0,7.0,1.0,96.0,5.0,0.0,1.0,13.0,552.0,0.965768771,0.888888889,0.272727273
0.0,1.0,3.0,1.0,85.0,3.0,1.0,1.0,17.0,334.0,0.940026414,0.909090909,0.387755102
0.0,1.0,3.0,1.0,96.0,8.0,0.0,4.0,14.0,210.0,0.920799966,0.857142857,0.0
0.0,1.0,3.0,1.0,96.0,5.0,0.0,2.0,12.0,205.0,0.90987922,0.285714286,0.0
0.0,1.0,2.0,1.0,96.0,5.0,0.0,0.0,17.0,95.0,0.934532903,0.8125,0.0
0.0,1.0,2.0,1.0,80.0,2.0,1.0,3.0,14.0,167.0,0.988303063,0.5,0.0
0.0,1.0,4.0,1.0,99.0,7.0,1.0,0.0,17.0,510.0,0.954435144,0.930232558,0.245283019
0.0,1.0,5.0,1.0,94.0,3.0,1.0,3.0,12.0,514.0,0.934769239,0.931034483,0.228571429
0.0,1.0,7.0,1.0,89.0,2.0,0.0,1.0,10.0,469.0,0.993712168,0.818181818,0.0
0.0,1.0,3.0,1.0,87.0,8.0,1.0,3.0,10.0,211.0,0.951888032,0.525423729,0.0
0.0,1.0,3.0,1.0,81.0,9.0,0.0,3.0,13.0,202.0,0.80150354,0.888888889,0.5
0.0,1.0,2.0,1.0,86.0,6.0,1.0,0.0,18.0,180.0,0.85806594,0.948717949,0.486111111
0.0,1.0,3.0,1.0,81.0,2.0,1.0,3.0,16.0,336.0,0.983843099,0.816326531,0.0
0.0,1.0,2.0,1.0,94.0,8.0,0.0,4.0,13.0,110.0,0.908847594,1.0,0.0
0.0,1.0,5.0,1.0,92.0,8.0,0.0,3.0,19.0,565.0,0.94347508,0.888888889,0.0
0.0,1.0,5.0,1.0,96.0,7.0,0.0,1.0,13.0,188.0,0.89141516,1.0,0.222222222
0.0,1.0,4.0,1.0,97.0,4.0,1.0,0.0,15.0,467.0,0.94884851,0.975,0.235294118
0.0,1.0,4.0,1.0,93.0,6.0,1.0,1.0,13.0,611.0,0.96862486,0.903225806,0.317073171
0.0,1.0,7.0,1.0,97.0,1.0,1.0,2.0,10.0,573.0,0.972703654,0.714285714,0.0
0.0,1.0,6.0,1.0,90.0,2.0,1.0,0.0,19.0,818.0,0.973456614,0.921052632,0.186046512
0.0,1.0,6.0,1.0,82.0,7.0,1.0,4.0,10.0,433.0,0.905600144,0.923076923,0.217391304
0.0,1.0,2.0,1.0,85.0,7.0,1.0,4.0,11.0,166.0,0.906113778,0.947368421,0.217391304
0.0,1.0,7.0,1.0,91.0,7.0,1.0,1.0,16.0,447.0,0.915921028,0.945454545,0.2
0.0,1.0,3.0,1.0,82.0,4.0,1.0,1.0,14.0,206.0,0.963484734,0.890909091,0.346666667
