LOC+, ACAP, AEXP-, ARCH, CPLX, DATA, DOCU, FLEX, LTEX, PCAP, PCON, PLEX-, PMAT, PREC, PVOL, RELY, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, RISK-, EFFORT-
1320.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,6.0,1.0,4.0,4.0,5.0,5.0,4.0,20.0,54711.0
1529.0,2.0,1.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,5.0,6.0,4.0,4.0,4.0,51607.0
717.0,2.0,4.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,1.0,6.0,3.0,5.0,5.0,5.0,4.0,2.0,12.0,27235.0
475.0,2.0,5.0,2.0,3.0,5.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,6.0,5.0,16.0,18254.0
397.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,1.0,4.0,5.0,3.0,5.0,6.0,12119.0
616.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,6.0,3.0,4.0,3.0,4.0,6.0,3.0,8.0,13981.0
264.0,4.0,5.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,5.0,2.0,4.0,3.0,7.0,3344.0
1176.0,3.0,4.0,6.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,5.0,6.0,2.0,4.0,5.0,2.0,5.0,2.0,6.0,2.0,3.0,5.0,8.0,10488.0
1809.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,4.0,1.0,3.0,5.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,3.0,1.0,43877.0
1357.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,7.0,22627.0
174.0,5.0,2.0,1.0,5.0,5.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,5.0,2.0,5.0,2.0,1.0,6000.0
444.0,4.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,3352.0
1604.0,4.0,3.0,2.0,6.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,16.0,42294.0
869.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,6.0,2.0,4.0,5.0,3.0,2.0,1.0,5.0,3.0,3.0,2.0,11.0,83506.0
183.0,3.0,2.0,5.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,6.0,2.0,6.0,4.0,15.0,4107.0
1598.0,2.0,3.0,5.0,6.0,5.0,2.0,3.0,5.0,2.0,4.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,5.0,29963.0
1283.0,1.0,2.0,4.0,6.0,4.0,5.0,5.0,3.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,6.0,2.0,5.0,3.0,12.0,78526.0
1204.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,6.0,6.0,5.0,3.0,3.0,14508.0
819.0,2.0,4.0,3.0,3.0,4.0,1.0,2.0,5.0,3.0,2.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,0.0,21775.0
63.0,5.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,5.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,0.0,860.0
1636.0,2.0,2.0,4.0,3.0,5.0,1.0,3.0,1.0,4.0,2.0,3.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,6.0,5.0,4.0,5.0,2.0,44729.0
934.0,2.0,4.0,4.0,3.0,2.0,2.0,5.0,1.0,2.0,4.0,4.0,6.0,2.0,3.0,1.0,6.0,2.0,3.0,4.0,4.0,5.0,4.0,12.0,7946.0
811.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,1.0,2.0,3.0,1.0,5.0,3.0,5.0,2.0,5.0,1.0,3.0,5.0,2.0,6.0,5.0,29.0,50581.0
159.0,2.0,2.0,5.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,1.0,4.0,2.0,4.0,2.0,14.0,7415.0
1483.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,4.0,5.0,4.0,3.0,6.0,3.0,5.0,5.0,5.0,43565.0
403.0,2.0,1.0,6.0,3.0,2.0,3.0,5.0,1.0,4.0,3.0,1.0,6.0,1.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,8.0,13455.0
131.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,6.0,6.0,3.0,3.0,5.0,1.0,4.0,3.0,4.0,3.0,5.0,2.0,666.0
1147.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,0.0,3525.0
1250.0,2.0,3.0,4.0,2.0,5.0,4.0,1.0,2.0,5.0,3.0,3.0,2.0,2.0,5.0,1.0,5.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,47392.0
1674.0,2.0,5.0,3.0,6.0,5.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,3.0,2.0,5.0,3.0,3.0,1.0,5.0,4.0,5.0,3.0,12.0,68846.0
1871.0,5.0,2.0,4.0,2.0,5.0,4.0,5.0,2.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,59650.0
1145.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,6.0,2.0,3.0,3.0,5.0,4.0,3.0,2.0,30146.0
1052.0,4.0,1.0,5.0,5.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,5.0,5.0,0.0,15316.0
1881.0,3.0,2.0,3.0,6.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,182595.0
1016.0,3.0,4.0,6.0,6.0,5.0,2.0,1.0,3.0,3.0,3.0,5.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,5.0,6.0,3.0,12.0,43346.0
1092.0,1.0,1.0,4.0,3.0,4.0,3.0,6.0,2.0,1.0,2.0,5.0,2.0,6.0,2.0,3.0,3.0,4.0,1.0,5.0,1.0,5.0,4.0,15.0,46953.0
615.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,5.0,1.0,10.0,47506.0
642.0,4.0,5.0,1.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,6.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,27209.0
920.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,6.0,5.0,3.0,22249.0
655.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,5.0,2.0,2.0,6.0,5.0,5.0,4.0,5.0,2.0,6.0,5.0,5.0,2.0,15.0,39777.0
142.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,2.0,5.0,3.0,3.0,5.0,2.0,4.0,5.0,3.0,6.0,4.0,9.0,1977.0
1569.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,3.0,5.0,2.0,1.0,4.0,3.0,4.0,5.0,1.0,5.0,4.0,0.0,19054.0
275.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,3.0,3.0,6.0,4.0,3.0,2.0,5.0,3.0,3.0,6.0,5.0,1.0,1.0,2439.0
1628.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,4.0,1.0,4.0,5.0,2.0,2.0,5.0,6.0,3.0,4.0,2.0,2.0,34989.0
1916.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,3.0,41634.0
1144.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,3.0,6.0,2.0,11.0,55439.0
57.0,4.0,1.0,3.0,3.0,4.0,4.0,6.0,4.0,1.0,4.0,4.0,6.0,2.0,3.0,3.0,4.0,5.0,2.0,3.0,6.0,6.0,2.0,11.0,621.0
539.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,2.0,2.0,5.0,4.0,4.0,3.0,6.0,3.0,6.0,1.0,1.0,12147.0
545.0,4.0,2.0,5.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,0.0,2974.0
1461.0,5.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,8.0,54164.0
397.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,5.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0,4.0,5.0,5.0,6.0,5.0,9.0,10691.0
168.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,5.0,3.0,1.0,3.0,5.0,3.0,6.0,5.0,5.0,3.0,3.0,4207.0
678.0,1.0,3.0,6.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,5.0,6.0,6.0,5.0,10.0,10652.0
817.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,5.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,5.0,3.0,2.0,2.0,18435.0
962.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,6.0,4.0,5.0,2.0,4.0,67327.0
1861.0,3.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,4.0,6.0,2.0,3.0,5.0,3.0,6.0,1.0,11.0,83432.0
679.0,4.0,2.0,1.0,5.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,2.0,3.0,6.0,2.0,3.0,3.0,3.0,11468.0
1009.0,2.0,2.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,6.0,4.0,3.0,5.0,11700.0
39.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,1.0,2.0,2.0,5.0,4.0,6.0,1.0,3.0,6.0,3.0,5.0,4.0,16.0,1270.0
899.0,2.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,6.0,3.0,4.0,6.0,6.0,6.0,5.0,14.0,54877.0
7.0,4.0,4.0,5.0,1.0,3.0,1.0,5.0,3.0,2.0,4.0,2.0,5.0,3.0,5.0,2.0,4.0,2.0,5.0,4.0,3.0,5.0,2.0,6.0,19.0
1589.0,4.0,1.0,4.0,3.0,5.0,5.0,6.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,2.0,3.0,6.0,6.0,4.0,4.0,39630.0
1885.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,5.0,2.0,1.0,5.0,3.0,4.0,5.0,5.0,6.0,4.0,3.0,4.0,7.0,67624.0
123.0,5.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,2.0,0.0,1646.0
396.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,5.0,1.0,5.0,3.0,2.0,6318.0
1850.0,3.0,4.0,5.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,5.0,2.0,3.0,5.0,4.0,6.0,2.0,6.0,84203.0
173.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,6.0,5.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,5.0,5.0,1.0,1853.0
1023.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,2.0,3.0,4.0,0.0,4745.0
1138.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,3.0,3.0,4.0,1.0,3.0,6.0,5.0,6.0,2.0,10.0,41997.0
476.0,3.0,4.0,5.0,1.0,3.0,1.0,5.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,3.0,5.0,5.0,4.0,2.0,12.0,6770.0
784.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,5.0,2.0,4.0,3.0,2.0,3.0,2.0,6.0,3.0,9.0,27893.0
827.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,6.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,0.0,4219.0
482.0,1.0,5.0,6.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,4.0,3.0,1.0,2.0,5.0,3.0,1.0,5.0,3.0,3.0,4.0,3.0,17.0,4919.0
1168.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,5.0,3.0,6.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,5.0,3.0,0.0,5754.0
1387.0,2.0,1.0,2.0,3.0,2.0,1.0,6.0,4.0,2.0,1.0,4.0,5.0,2.0,3.0,5.0,3.0,3.0,2.0,5.0,3.0,4.0,3.0,7.0,33371.0
1247.0,1.0,5.0,6.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,1.0,4.0,4.0,5.0,1.0,1.0,5.0,1.0,5.0,5.0,24.0,99976.0
584.0,4.0,1.0,2.0,4.0,2.0,4.0,6.0,3.0,4.0,2.0,1.0,5.0,3.0,4.0,3.0,4.0,1.0,3.0,6.0,5.0,3.0,2.0,10.0,15885.0
549.0,4.0,4.0,4.0,4.0,2.0,2.0,6.0,2.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,5.0,4.0,0.0,4924.0
1351.0,1.0,3.0,3.0,2.0,5.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,6.0,4.0,3.0,8.0,55890.0
1504.0,4.0,5.0,6.0,5.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,2.0,5.0,4.0,5.0,3.0,6.0,60885.0
1891.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,5.0,10.0,60355.0
729.0,4.0,3.0,4.0,1.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,3.0,6.0,3.0,2.0,3.0,4.0,5.0,3.0,2.0,12434.0
326.0,5.0,2.0,6.0,2.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,1.0,0.0,2864.0
1033.0,5.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,3.0,1.0,6.0,2.0,6.0,70669.0
1345.0,5.0,3.0,1.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,6.0,4.0,4.0,2.0,1.0,25334.0
1475.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,6.0,4.0,5.0,5.0,3.0,5.0,4.0,6.0,85221.0
186.0,4.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,0.0,2640.0
46.0,2.0,1.0,4.0,5.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,3.0,5.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,6.0,3.0,11.0,745.0
1748.0,5.0,5.0,5.0,4.0,2.0,2.0,6.0,3.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,3.0,3.0,1.0,5.0,5.0,4.0,1.0,2.0,22458.0
91.0,4.0,2.0,5.0,6.0,3.0,4.0,1.0,3.0,1.0,4.0,1.0,2.0,3.0,4.0,2.0,5.0,3.0,5.0,5.0,5.0,4.0,2.0,12.0,2239.0
999.0,5.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,6.0,5.0,3.0,6.0,2.0,4.0,4.0,1.0,29723.0
1175.0,3.0,4.0,4.0,5.0,2.0,1.0,6.0,4.0,2.0,5.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,4.0,6.0,3.0,6.0,4.0,15.0,7699.0
1266.0,3.0,2.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,2.0,2.0,85219.0
1227.0,1.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,3.0,4.0,2.0,13.0,30745.0
453.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,5.0,2.0,3.0,1.0,6.0,5.0,3.0,1.0,2.0,4.0,2.0,5.0,1.0,4.0,3.0,3.0,4677.0
1970.0,1.0,3.0,6.0,5.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,1.0,5.0,5.0,3.0,3.0,2.0,4.0,5.0,5.0,6.0,3.0,18.0,35516.0
870.0,5.0,5.0,3.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0,1.0,5.0,4.0,4.0,2.0,5.0,4.0,6.0,4.0,5.0,3.0,2.0,5039.0
1162.0,5.0,2.0,6.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,6.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,5.0,2.0,5.0,10298.0
393.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,5349.0
1253.0,5.0,3.0,4.0,5.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,1.0,5.0,48607.0
125.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,1.0,5.0,5.0,3.0,2.0,3.0,3.0,1.0,4.0,6.0,6.0,3.0,0.0,850.0
1034.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,1.0,3.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,4.0,2.0,30722.0
1587.0,3.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,6.0,3.0,2.0,4.0,37716.0
480.0,4.0,3.0,5.0,2.0,3.0,2.0,6.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,7046.0
312.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,4.0,2.0,6.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,0.0,1006.0
1656.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,1.0,2.0,6.0,5.0,3.0,3.0,5.0,30335.0
1847.0,3.0,3.0,2.0,3.0,4.0,3.0,6.0,2.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,0.0,17933.0
766.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,6.0,4.0,2.0,4.0,4.0,5.0,1.0,3.0,5.0,5.0,5.0,0.0,3820.0
720.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,6.0,4.0,5.0,2.0,12.0,27727.0
85.0,1.0,4.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,4.0,6.0,2.0,3.0,1.0,3.0,5.0,4.0,4.0,3.0,6.0,4.0,9.0,706.0
951.0,3.0,2.0,2.0,3.0,2.0,4.0,5.0,5.0,3.0,3.0,5.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,21695.0
1272.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,6.0,5.0,4.0,2.0,0.0,22877.0
1611.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,6.0,2.0,16.0,72644.0
105.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,6.0,6.0,5.0,4.0,0.0,614.0
1253.0,4.0,5.0,2.0,2.0,2.0,5.0,4.0,1.0,3.0,2.0,5.0,3.0,2.0,5.0,5.0,2.0,1.0,4.0,3.0,1.0,6.0,3.0,15.0,51141.0
506.0,3.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,5.0,4.0,5.0,3.0,5.0,2.0,4.0,6.0,2.0,3.0,1.0,4.0,6118.0
1995.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,6.0,2.0,3.0,68586.0
1874.0,3.0,5.0,5.0,1.0,4.0,4.0,5.0,2.0,4.0,1.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,6.0,4.0,5.0,0.0,8558.0
1124.0,5.0,2.0,5.0,5.0,3.0,4.0,4.0,2.0,1.0,4.0,2.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,5.0,6.0,6.0,1.0,18.0,50234.0
440.0,2.0,5.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0,6.0,2.0,2.0,5.0,4.0,4.0,3.0,4.0,14746.0
1620.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,4.0,3.0,5.0,5.0,4.0,6.0,5.0,2.0,4.0,4.0,3.0,6.0,4.0,5.0,5.0,1.0,34779.0
1611.0,1.0,2.0,4.0,6.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,6.0,4.0,30.0,117257.0
156.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,5.0,2.0,4.0,3.0,4.0,5.0,1.0,6.0,2.0,5.0,2.0,5.0,5298.0
142.0,2.0,3.0,2.0,2.0,3.0,1.0,5.0,4.0,2.0,5.0,2.0,3.0,2.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,4.0,2.0,1.0,1377.0
1918.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,1.0,5.0,5.0,3.0,3.0,4.0,69106.0
1378.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,5.0,2.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,1.0,14432.0
1625.0,2.0,1.0,6.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,4.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,6.0,4.0,3.0,2.0,12.0,27381.0
1616.0,5.0,4.0,3.0,6.0,5.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,0.0,36067.0
1856.0,2.0,5.0,2.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,0.0,36827.0
96.0,4.0,2.0,1.0,1.0,5.0,4.0,4.0,2.0,1.0,5.0,2.0,4.0,6.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,5.0,2.0,10.0,1488.0
268.0,2.0,5.0,1.0,4.0,3.0,4.0,6.0,1.0,3.0,3.0,5.0,4.0,6.0,4.0,2.0,4.0,1.0,2.0,5.0,6.0,6.0,2.0,21.0,7297.0
1626.0,3.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,6.0,5.0,2.0,0.0,41389.0
722.0,1.0,2.0,4.0,1.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,5.0,5.0,3.0,10.0,20864.0
1623.0,3.0,2.0,6.0,5.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,5.0,4.0,4.0,2.0,6.0,186874.0
565.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,6.0,3.0,5.0,2.0,2523.0
1680.0,3.0,2.0,2.0,4.0,5.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,0.0,107688.0
