MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
74.15,7.4,25.0,70.0,poisson,17.0,0.5,13.0
100.0,0.0,37.5,10.0,absolute_error,7.0,4.25,16.0
97.92,0.56,0.0,20.0,absolute_error,20.0,2.25,4.0
73.51,7.6,25.0,100.0,poisson,11.0,4.971819781851751,15.0
100.0,0.0,37.5,90.0,absolute_error,4.0,7.25,12.0
73.9,7.48,25.0,30.0,poisson,9.0,6.25,8.0
74.02,7.44,25.0,130.0,poisson,4.0,9.75,7.0
100.0,0.0,37.5,130.0,absolute_error,14.0,10.0,5.0
74.12,7.41,25.0,10.0,squared_error,19.0,6.5,2.0
100.0,0.0,37.5,106.0,absolute_error,8.0,9.5,13.0
72.04,7.49,25.0,130.0,squared_error,4.0,5.064726784447022,8.0
73.26,7.68,25.0,160.0,squared_error,18.0,7.75,19.0
71.35,8.27,25.0,80.0,poisson,10.0,5.25,6.0
76.61,6.65,0.0,140.0,poisson,2.0,8.0,3.0
72.26,7.99,25.0,40.0,squared_error,9.0,1.0,11.0
71.46,8.24,25.0,70.0,poisson,4.0,8.5,1.0
73.14,7.71,25.0,130.0,poisson,11.0,9.5,18.0
74.56,7.28,25.0,70.0,poisson,6.0,5.0,17.0
99.78,0.06,0.0,190.0,absolute_error,1.0,5.5,5.0
76.18,6.78,0.0,190.0,squared_error,17.0,6.0,13.0
80.04,5.62,0.0,10.0,poisson,10.0,3.0,5.0
73.36,7.65,25.0,120.0,poisson,6.0,5.5,16.0
100.0,0.0,37.5,90.0,absolute_error,16.0,9.5,7.0
75.15,7.1,0.0,130.0,squared_error,17.0,5.75,17.0
75.04,7.13,0.0,200.0,poisson,10.0,8.0,2.0
76.05,6.82,0.0,50.0,squared_error,9.0,4.841395237094831,18.0
74.21,7.38,25.0,106.0,squared_error,13.0,8.0,5.0
75.79,6.9,0.0,130.0,squared_error,8.0,0.5,4.0
71.93,8.09,25.0,106.0,squared_error,17.0,5.0094020311888965,3.0
53.51,13.37,25.0,10.0,poisson,11.0,4.25,1.0
73.89,6.79,25.0,120.0,squared_error,6.0,1.75,10.492840279571572
100.0,0.0,37.5,40.0,absolute_error,8.0,5.131162610351297,19.0
72.15,8.02,25.0,10.0,poisson,16.0,0.0,4.0
71.38,8.26,25.0,120.0,poisson,14.0,3.25,10.494051169073039
78.29,6.15,0.0,106.0,squared_error,18.0,2.0,4.0
75.19,7.08,0.0,170.0,poisson,3.0,5.25,10.468526388482482
72.72,6.25,25.0,200.0,squared_error,7.0,0.0,1.0
74.53,6.28,0.0,120.0,squared_error,2.0,5.5,18.0
73.1,7.73,25.0,90.0,poisson,16.0,2.5,3.0
74.56,7.28,25.0,110.0,poisson,4.0,4.75,6.0
100.0,0.0,37.5,180.0,absolute_error,18.0,0.75,2.0
100.0,0.0,37.5,20.0,absolute_error,16.0,5.172096200714664,2.0
75.1,7.11,0.0,90.0,poisson,5.0,4.861828979525162,3.0
99.79,0.06,0.0,200.0,absolute_error,18.0,2.5,6.0
74.95,7.16,25.0,120.0,poisson,12.0,6.75,15.0
74.99,7.58,12.5,110.0,squared_error,3.0,4.0,1.0
100.0,0.0,37.5,40.0,absolute_error,5.0,5.0,8.0
70.18,8.64,25.0,106.0,poisson,20.0,3.5,13.0
74.86,7.18,25.0,80.0,poisson,5.0,1.0,10.519225148603775
74.23,7.38,25.0,106.0,poisson,8.0,3.0,10.502457586895247
74.68,7.24,25.0,106.0,poisson,4.0,9.25,9.0
100.0,0.0,37.5,106.0,absolute_error,18.0,5.200608311947571,4.0
70.31,7.84,25.0,140.0,poisson,4.0,0.0,7.0
100.0,0.0,37.5,20.0,absolute_error,12.0,7.5,14.0
73.92,7.48,25.0,170.0,poisson,12.0,6.25,10.0
69.3,8.92,25.0,10.0,squared_error,12.0,6.25,2.0
100.0,0.0,37.5,40.0,absolute_error,16.0,5.75,6.0
72.34,7.96,25.0,140.0,poisson,11.0,5.25,4.0
100.0,0.0,37.5,30.0,absolute_error,4.0,2.5,12.0
71.65,8.18,25.0,180.0,poisson,6.0,7.5,2.0
73.56,7.59,25.0,70.0,squared_error,10.0,5.5,10.526396481631881
72.72,7.85,25.0,170.0,poisson,19.0,2.75,6.0
73.32,7.66,25.0,120.0,poisson,4.0,3.75,9.0
99.72,0.07,0.0,150.0,absolute_error,13.0,1.0,17.0
75.55,-2.62,0.0,10.0,squared_error,16.0,5.0,10.577329185830182
72.57,7.89,25.0,100.0,poisson,4.0,4.75,14.0
86.15,4.19,25.0,130.0,absolute_error,3.0,0.5,10.0
70.98,8.39,25.0,90.0,poisson,11.0,0.0,17.0
100.0,0.0,37.5,70.0,absolute_error,20.0,0.5,4.0
75.45,7.0,0.0,170.0,poisson,14.0,5.0,20.0
76.54,6.67,0.0,30.0,squared_error,9.0,4.25,17.0
76.97,6.54,0.0,20.0,squared_error,1.0,9.0,1.0
74.12,7.98,25.0,130.0,squared_error,2.0,7.0,11.0
100.0,0.0,37.5,70.0,absolute_error,3.0,8.0,17.0
100.0,0.0,37.5,70.0,absolute_error,9.0,9.0,7.0
100.0,0.0,37.5,106.0,absolute_error,10.0,4.25,1.0
100.0,0.0,37.5,90.0,absolute_error,9.0,8.0,18.0
74.95,7.16,25.0,160.0,squared_error,18.0,3.0,14.0
100.0,0.0,37.5,110.0,absolute_error,13.0,4.75,2.0
70.72,8.47,25.0,140.0,squared_error,1.0,10.0,17.0
74.99,7.15,25.0,190.0,poisson,4.0,4.998760225833431,13.0
70.93,8.4,25.0,70.0,squared_error,14.0,4.9656608835950715,11.0
70.7,8.48,25.0,106.0,poisson,11.0,8.0,9.0
99.78,0.06,0.0,190.0,absolute_error,14.0,9.5,5.0
71.63,8.18,25.0,140.0,poisson,20.0,8.5,15.0
75.07,7.12,0.0,60.0,poisson,10.0,7.0,19.0
73.53,7.6,25.0,70.0,squared_error,11.0,6.75,16.0
100.0,0.0,37.5,10.0,absolute_error,5.0,6.25,17.0
75.52,8.33,25.0,60.0,squared_error,3.0,4.82461069651088,8.0
73.53,6.8,25.0,140.0,squared_error,3.0,3.25,20.0
74.6,7.27,25.0,190.0,squared_error,20.0,1.0,1.0
100.0,0.0,37.5,30.0,absolute_error,5.0,5.0,18.0
100.0,0.0,37.5,110.0,absolute_error,16.0,9.75,13.0
100.0,0.0,37.5,170.0,absolute_error,18.0,0.25,12.0
72.26,7.99,25.0,20.0,squared_error,10.0,9.5,4.0
100.0,0.0,37.5,200.0,absolute_error,7.0,3.25,2.0
99.78,0.06,0.0,190.0,absolute_error,7.0,6.0,5.0
100.0,0.0,37.5,140.0,absolute_error,18.0,3.25,17.0
71.71,8.16,25.0,200.0,squared_error,19.0,4.5,18.0
73.32,7.66,25.0,60.0,poisson,17.0,5.25,8.0
100.0,0.0,37.5,200.0,absolute_error,16.0,0.0,10.0
71.56,8.21,25.0,30.0,poisson,2.0,6.0,19.0
73.51,7.6,25.0,90.0,poisson,11.0,0.0,14.0
75.0,7.14,25.0,10.0,poisson,4.0,2.75,7.0
100.0,0.0,37.5,170.0,absolute_error,10.0,6.5,20.0
100.0,0.0,37.5,130.0,absolute_error,19.0,10.0,17.0
100.0,0.0,37.5,190.0,absolute_error,6.0,7.5,15.0
72.73,7.84,25.0,170.0,squared_error,5.0,9.5,10.0
74.88,7.18,25.0,130.0,poisson,19.0,4.75,3.0
75.4,7.02,0.0,60.0,poisson,18.0,6.25,4.0
76.97,6.54,0.0,20.0,poisson,10.0,9.75,18.0
73.46,7.61,25.0,110.0,squared_error,4.0,4.5,13.0
73.67,7.55,25.0,150.0,poisson,4.0,8.75,5.0
71.95,8.08,25.0,100.0,squared_error,5.0,10.0,13.0
99.48,0.14,0.0,80.0,absolute_error,17.0,0.25,2.0
73.5,7.6,25.0,60.0,squared_error,14.0,2.75,9.0
74.67,7.24,25.0,120.0,poisson,1.0,10.0,4.0
100.0,0.0,37.5,120.0,absolute_error,9.0,7.5,11.0
76.97,6.54,0.0,120.0,poisson,8.0,0.75,13.0
74.74,7.68,25.0,110.0,poisson,1.0,1.25,3.0
73.17,7.71,25.0,180.0,squared_error,12.0,0.5,9.0
75.91,5.45,12.5,100.0,poisson,6.0,0.25,5.0
72.96,7.77,25.0,70.0,poisson,20.0,0.25,20.0
100.0,0.0,37.5,110.0,absolute_error,6.0,2.75,14.0
99.74,0.07,0.0,160.0,absolute_error,17.0,3.75,6.0
74.56,7.28,25.0,70.0,poisson,2.0,1.5,4.0
72.24,7.99,25.0,106.0,squared_error,6.0,4.5,1.0
72.46,7.93,25.0,70.0,poisson,7.0,8.5,6.0
99.7,0.08,0.0,140.0,absolute_error,12.0,7.75,13.0
100.0,0.0,37.5,30.0,absolute_error,7.0,0.75,19.0
100.0,0.0,37.5,160.0,absolute_error,14.0,4.0,14.0
99.54,0.12,0.0,90.0,absolute_error,3.0,9.75,6.0
100.0,0.0,37.5,10.0,absolute_error,4.0,6.75,13.0
100.0,0.0,37.5,20.0,absolute_error,7.0,1.25,16.0
100.0,0.0,37.5,180.0,absolute_error,19.0,5.75,10.0
61.62,11.4,25.0,10.0,squared_error,9.0,0.5,13.0
73.01,7.76,25.0,110.0,poisson,11.0,4.25,14.0
73.19,7.7,25.0,170.0,squared_error,16.0,7.25,7.0
73.16,7.71,25.0,80.0,poisson,7.0,7.25,18.0
100.0,0.0,37.5,30.0,absolute_error,15.0,0.5,2.0
73.39,7.64,25.0,60.0,squared_error,16.0,0.25,7.0
74.21,7.39,25.0,200.0,poisson,11.0,5.5,14.0
72.37,7.95,25.0,180.0,squared_error,12.0,5.0,1.0
73.58,7.58,25.0,170.0,squared_error,11.0,1.5,19.0
78.51,10.47,0.0,140.0,poisson,1.0,0.5,13.0
74.9,12.14,12.5,170.0,squared_error,8.0,2.75,13.0
70.7,8.48,25.0,80.0,squared_error,13.0,7.5,15.0
100.0,0.0,37.5,110.0,absolute_error,20.0,10.0,4.0
74.52,7.29,25.0,110.0,poisson,17.0,1.25,8.0
72.22,8.0,25.0,130.0,poisson,19.0,3.5,7.0
74.76,7.22,25.0,110.0,squared_error,19.0,2.0,19.0
99.65,0.09,0.0,120.0,absolute_error,4.0,8.5,3.0
100.0,0.0,37.5,170.0,absolute_error,11.0,6.5,16.0
71.05,8.37,25.0,10.0,poisson,7.0,6.5,15.0
99.78,0.06,0.0,190.0,absolute_error,18.0,3.75,17.0
73.87,7.49,25.0,60.0,squared_error,19.0,9.25,16.0
73.36,7.65,25.0,130.0,poisson,2.0,3.25,10.0
72.79,7.82,25.0,110.0,squared_error,8.0,8.75,3.0
71.66,8.18,25.0,130.0,squared_error,17.0,5.0,9.0
72.47,7.92,25.0,170.0,poisson,4.0,2.25,20.0
72.29,7.98,25.0,80.0,squared_error,20.0,1.5,19.0
75.61,6.96,0.0,50.0,squared_error,18.0,1.0,12.0
100.0,0.0,37.5,180.0,absolute_error,12.0,8.75,12.0
73.66,7.55,25.0,110.0,squared_error,7.0,6.25,9.0
74.52,7.29,25.0,150.0,poisson,11.0,9.5,10.0
74.11,7.42,25.0,140.0,poisson,3.0,6.75,5.0
100.0,0.0,37.5,50.0,absolute_error,8.0,4.5,12.0
100.0,0.0,37.5,80.0,absolute_error,14.0,4.5,10.0
73.54,7.59,25.0,90.0,squared_error,7.0,2.75,8.0
73.95,7.46,25.0,130.0,poisson,8.0,3.0,8.0
100.0,0.0,37.5,40.0,absolute_error,16.0,2.5,18.0
75.27,7.06,0.0,120.0,squared_error,14.0,1.5,16.0
99.72,0.07,0.0,150.0,absolute_error,19.0,7.25,14.0
71.9,8.1,25.0,80.0,squared_error,16.0,4.5,13.0
73.93,7.47,25.0,80.0,poisson,10.0,5.25,16.0
74.76,7.22,25.0,90.0,poisson,2.0,6.5,12.0
73.11,7.73,25.0,190.0,poisson,10.0,3.25,10.0
74.54,7.28,25.0,120.0,poisson,3.0,2.5,3.0
100.0,0.0,37.5,170.0,absolute_error,15.0,5.0,16.0
73.25,7.68,25.0,30.0,poisson,19.0,9.5,12.0
100.0,0.0,37.5,10.0,absolute_error,19.0,2.0,1.0
100.0,0.0,37.5,80.0,absolute_error,8.0,7.75,17.0
73.32,7.66,25.0,90.0,squared_error,12.0,5.25,7.0
74.77,7.21,25.0,140.0,squared_error,19.0,5.0,2.0
100.0,0.0,37.5,10.0,absolute_error,11.0,6.25,15.0
73.39,7.64,25.0,60.0,squared_error,3.0,8.25,10.0
71.33,8.28,25.0,40.0,squared_error,16.0,5.0,12.0
74.5,7.3,25.0,70.0,poisson,14.0,5.75,2.0
68.88,9.05,25.0,100.0,squared_error,14.0,0.75,15.0
74.68,9.23,25.0,90.0,poisson,2.0,1.0,12.0
74.29,7.36,25.0,40.0,squared_error,6.0,4.958109002695347,19.0
100.0,0.0,37.5,106.0,absolute_error,3.0,0.75,19.0
72.92,7.78,25.0,170.0,squared_error,11.0,0.25,10.460744129339734
78.0,6.23,0.0,30.0,poisson,19.0,6.0,14.0
100.0,0.0,37.5,130.0,absolute_error,17.0,3.75,15.0
72.7,7.85,25.0,150.0,poisson,2.0,7.0,12.0
100.0,0.0,37.5,170.0,absolute_error,20.0,4.5,18.0
74.29,7.36,25.0,90.0,poisson,13.0,0.75,15.0
71.45,8.24,25.0,110.0,squared_error,9.0,9.5,20.0
76.24,6.77,0.0,170.0,squared_error,19.0,10.0,10.471873760030038
70.83,8.43,25.0,10.0,poisson,17.0,9.25,17.0
72.81,9.19,25.0,150.0,squared_error,2.0,4.75,13.0
77.12,12.74,0.0,40.0,squared_error,1.0,4.25,16.0
99.7,0.08,0.0,140.0,absolute_error,10.0,9.0,11.0
73.81,7.51,25.0,140.0,squared_error,20.0,2.0,8.0
71.97,8.08,25.0,110.0,poisson,10.0,4.950365499814419,13.0
99.7,0.08,0.0,140.0,absolute_error,1.0,8.75,14.0
72.84,7.81,25.0,130.0,poisson,4.0,10.0,1.0
72.33,7.97,25.0,120.0,poisson,7.0,1.75,14.0
73.07,7.74,25.0,170.0,poisson,14.0,3.25,16.0
73.63,7.56,25.0,40.0,squared_error,10.0,4.5,6.0
73.87,7.49,25.0,120.0,poisson,1.0,9.25,20.0
74.84,7.19,25.0,140.0,poisson,10.0,6.0,12.0
100.0,0.0,37.5,190.0,absolute_error,9.0,0.75,18.0
72.62,7.88,25.0,130.0,poisson,13.0,6.5,18.0
100.0,0.0,37.5,110.0,absolute_error,8.0,9.75,6.0
75.94,6.16,25.0,160.0,squared_error,5.0,2.75,6.0
100.0,0.0,37.5,90.0,absolute_error,2.0,3.75,2.0
71.29,8.29,25.0,130.0,squared_error,16.0,6.5,11.0
100.0,0.0,37.5,106.0,absolute_error,11.0,5.0,17.0
75.48,6.99,0.0,190.0,poisson,6.0,4.887731759093803,3.0
73.09,7.73,25.0,170.0,squared_error,13.0,1.5,6.0
74.92,7.17,25.0,106.0,poisson,11.0,6.25,10.0
100.0,0.0,37.5,90.0,absolute_error,18.0,4.25,12.0
73.52,7.6,25.0,80.0,squared_error,14.0,7.5,2.0
80.48,5.49,0.0,30.0,squared_error,5.0,5.75,20.0
75.48,7.0,0.0,60.0,squared_error,11.0,4.0,13.0
72.2,8.01,25.0,80.0,squared_error,15.0,4.977120496431669,13.0
97.92,0.56,0.0,106.0,absolute_error,12.0,5.0,10.0
72.15,8.02,25.0,70.0,squared_error,10.0,8.5,6.0
73.51,16.47,0.0,60.0,poisson,2.0,0.5,8.0
73.66,7.56,25.0,170.0,poisson,11.0,1.5,20.0
69.82,8.75,25.0,100.0,squared_error,11.0,3.75,1.0
76.11,6.8,0.0,130.0,squared_error,2.0,10.0,20.0
73.15,7.71,25.0,90.0,poisson,14.0,8.5,5.0
100.0,0.0,37.5,180.0,absolute_error,15.0,1.75,3.0
74.61,7.26,25.0,90.0,poisson,8.0,9.5,17.0
100.0,0.0,37.5,50.0,absolute_error,16.0,5.1487859741256266,17.0
100.0,0.0,37.5,120.0,absolute_error,4.0,9.5,10.0
75.13,7.1,0.0,50.0,squared_error,13.0,4.25,6.0
100.0,0.0,37.5,30.0,absolute_error,14.0,3.0,1.0
100.0,0.0,37.5,20.0,absolute_error,12.0,9.75,7.0
99.79,0.06,0.0,200.0,absolute_error,3.0,8.25,18.0
75.35,7.04,0.0,100.0,poisson,5.0,4.25,1.0
97.92,0.56,0.0,20.0,absolute_error,7.0,4.75,14.0
100.0,0.0,37.5,70.0,absolute_error,4.0,10.0,19.0
100.0,0.0,37.5,30.0,absolute_error,17.0,6.5,12.0
100.0,0.0,37.5,40.0,absolute_error,14.0,9.0,3.0
100.0,0.0,37.5,70.0,absolute_error,9.0,1.5,9.0
100.0,0.0,37.5,90.0,absolute_error,12.0,3.25,14.0
72.32,10.97,25.0,110.0,squared_error,3.0,3.75,6.0
76.01,6.35,12.5,130.0,poisson,4.0,0.75,16.0
74.68,7.24,25.0,110.0,squared_error,12.0,0.75,2.0
100.0,0.0,37.5,70.0,absolute_error,1.0,8.5,6.0
73.94,7.47,25.0,110.0,poisson,11.0,4.0,12.0
71.92,10.81,25.0,150.0,poisson,3.0,1.0,19.0
75.29,7.05,0.0,90.0,poisson,16.0,1.5,8.0
72.11,8.03,25.0,120.0,squared_error,13.0,7.75,13.0
99.78,0.06,0.0,190.0,absolute_error,10.0,3.25,7.0
74.63,7.26,25.0,190.0,squared_error,8.0,7.75,3.0
74.12,7.41,25.0,30.0,squared_error,20.0,6.5,9.0
77.69,6.33,0.0,40.0,poisson,15.0,4.5,5.0
100.0,0.0,37.5,90.0,absolute_error,9.0,2.75,10.512985744294188
100.0,0.0,37.5,106.0,absolute_error,1.0,3.25,7.0
74.93,7.17,25.0,120.0,squared_error,3.0,9.0,11.0
75.69,6.93,0.0,70.0,poisson,7.0,5.75,18.0
75.8,6.9,0.0,30.0,squared_error,9.0,1.0,8.0
72.64,7.87,25.0,130.0,squared_error,19.0,5.0,12.0
76.72,6.62,0.0,60.0,squared_error,15.0,4.5,3.0
75.73,6.92,0.0,150.0,poisson,9.0,6.75,12.0
100.0,0.0,37.5,130.0,absolute_error,8.0,7.25,13.0
100.0,0.0,37.5,30.0,absolute_error,13.0,7.5,11.0
100.0,0.0,37.5,60.0,absolute_error,1.0,2.0,1.0
72.68,7.86,25.0,160.0,poisson,15.0,3.5,16.0
100.0,0.0,37.5,190.0,absolute_error,10.0,9.25,6.0
73.29,7.67,25.0,200.0,poisson,9.0,7.25,2.0
73.37,7.64,25.0,160.0,squared_error,14.0,7.75,13.0
100.0,0.0,37.5,50.0,absolute_error,17.0,4.0,17.0
73.2,7.7,25.0,190.0,squared_error,14.0,5.028847065969405,11.0
75.09,7.12,0.0,180.0,poisson,20.0,1.25,7.0
74.59,7.27,25.0,90.0,poisson,2.0,8.75,12.0
73.77,7.52,25.0,200.0,squared_error,2.0,5.010195308422137,17.0
72.56,7.89,25.0,80.0,squared_error,10.0,0.5,11.0
75.44,7.01,0.0,20.0,poisson,17.0,7.0,5.0
72.86,7.8,25.0,40.0,poisson,16.0,5.5,2.0
100.0,0.0,37.5,40.0,absolute_error,1.0,3.5,16.0
72.34,7.96,25.0,160.0,squared_error,12.0,5.25,2.0
70.61,8.5,25.0,10.0,squared_error,9.0,4.75,8.0
74.78,7.21,25.0,30.0,poisson,8.0,1.5,10.0
100.0,0.0,37.5,30.0,absolute_error,8.0,4.5,6.0
99.58,0.11,0.0,100.0,absolute_error,18.0,8.5,10.52193367710228
74.81,7.2,25.0,90.0,squared_error,8.0,6.0,4.0
70.1,8.66,25.0,30.0,squared_error,1.0,7.75,11.0
76.73,6.62,0.0,80.0,poisson,9.0,2.75,19.0
72.95,7.77,25.0,120.0,poisson,15.0,8.0,14.0
70.98,8.39,25.0,106.0,poisson,5.0,4.0,5.0
99.48,0.14,0.0,80.0,absolute_error,16.0,5.75,17.0
74.78,7.21,25.0,120.0,squared_error,17.0,6.5,19.0
74.01,7.45,25.0,40.0,squared_error,19.0,1.5,10.54847684807948
100.0,0.0,37.5,180.0,absolute_error,19.0,2.5,2.0
99.75,0.07,0.0,170.0,absolute_error,3.0,7.25,15.0
100.0,0.0,37.5,130.0,absolute_error,2.0,5.180982145902825,8.0
75.34,7.04,0.0,130.0,squared_error,14.0,8.5,20.0
77.89,13.03,12.5,200.0,poisson,1.0,4.092009952210372,10.0
72.82,7.81,25.0,170.0,squared_error,16.0,3.5,4.0
99.48,0.14,0.0,80.0,absolute_error,3.0,4.5,5.0
100.0,0.0,37.5,70.0,absolute_error,11.0,6.75,3.0
100.0,0.0,37.5,70.0,absolute_error,15.0,0.75,5.0
100.0,0.0,37.5,10.0,absolute_error,1.0,6.5,15.0
77.08,6.51,0.0,40.0,squared_error,11.0,0.75,2.0
73.71,7.54,25.0,100.0,squared_error,7.0,5.5,14.0
77.3,6.44,0.0,106.0,squared_error,5.0,8.25,9.0
75.78,6.91,0.0,130.0,squared_error,15.0,9.0,9.0
100.0,0.0,37.5,80.0,absolute_error,16.0,9.25,20.0
73.25,7.68,25.0,80.0,poisson,11.0,3.75,17.0
100.0,0.0,37.5,180.0,absolute_error,16.0,6.25,11.0
74.92,7.17,25.0,200.0,poisson,18.0,9.0,19.0
96.98,-0.42,0.0,80.0,absolute_error,4.0,0.75,10.532177422296597
72.46,7.93,25.0,170.0,squared_error,11.0,4.25,2.0
100.0,0.0,37.5,170.0,absolute_error,7.0,10.0,13.0
100.0,0.0,37.5,140.0,absolute_error,10.0,5.171412962125158,18.0
72.13,8.03,25.0,200.0,squared_error,17.0,5.048990002788263,1.0
72.09,8.04,25.0,40.0,squared_error,11.0,2.25,17.0
100.0,0.0,37.5,180.0,absolute_error,17.0,7.5,20.0
73.45,7.62,25.0,190.0,squared_error,12.0,8.75,18.0
73.25,7.68,25.0,80.0,poisson,10.0,0.0,10.0
99.75,0.07,0.0,170.0,absolute_error,18.0,4.977834753310132,18.0
72.75,7.84,25.0,40.0,squared_error,9.0,7.25,3.0
72.75,7.84,25.0,150.0,squared_error,15.0,5.5,13.0
74.32,7.35,25.0,200.0,poisson,18.0,9.75,17.0
73.75,7.53,25.0,70.0,poisson,10.0,6.0,10.0
76.16,6.79,0.0,70.0,poisson,6.0,7.25,5.0
72.08,8.04,25.0,200.0,poisson,16.0,3.5,19.0
71.09,8.35,25.0,60.0,poisson,9.0,7.5,13.0
100.0,0.0,37.5,120.0,absolute_error,16.0,7.5,4.0
73.78,7.52,25.0,70.0,poisson,17.0,8.75,13.0
75.17,7.1,0.0,170.0,squared_error,6.0,3.0,18.0
99.54,0.12,0.0,180.0,absolute_error,12.0,9.5,17.0
100.0,0.0,37.5,30.0,absolute_error,13.0,6.0,11.0
74.09,7.42,25.0,130.0,poisson,5.0,9.0,14.0
100.0,0.0,37.5,20.0,absolute_error,16.0,1.0,10.0
100.0,0.0,37.5,106.0,absolute_error,3.0,7.5,2.0
69.35,8.9,25.0,40.0,poisson,11.0,5.5,10.0
99.78,0.06,0.0,190.0,absolute_error,5.0,4.75,1.0
73.36,7.65,25.0,150.0,poisson,6.0,7.0,17.0
74.15,7.4,25.0,80.0,poisson,4.0,7.5,16.0
70.83,8.43,25.0,40.0,squared_error,11.0,5.75,14.0
99.44,0.15,0.0,150.0,absolute_error,3.0,2.5,5.0
100.0,0.0,37.5,130.0,absolute_error,11.0,1.25,15.0
74.12,7.41,25.0,20.0,squared_error,16.0,1.75,7.0
76.32,6.74,0.0,50.0,squared_error,5.0,3.75,7.0
72.29,7.98,25.0,140.0,squared_error,11.0,1.25,17.0
100.0,0.0,37.5,190.0,absolute_error,16.0,4.25,16.0
100.0,0.0,37.5,50.0,absolute_error,14.0,8.25,2.0
99.75,0.07,0.0,170.0,absolute_error,2.0,1.75,16.0
73.52,7.6,25.0,110.0,poisson,14.0,5.0,10.0
76.16,6.79,0.0,110.0,poisson,12.0,1.25,15.0
83.11,4.72,0.0,10.0,poisson,10.0,2.0,11.0
74.87,7.18,25.0,50.0,poisson,2.0,5.25,3.0
100.0,0.0,37.5,60.0,absolute_error,20.0,2.25,2.0
72.49,7.92,25.0,160.0,squared_error,6.0,3.0,12.0
72.95,7.77,25.0,120.0,squared_error,19.0,8.0,14.0
74.17,7.4,25.0,106.0,poisson,4.0,9.5,10.50115273455498
100.0,0.0,37.5,200.0,absolute_error,20.0,3.75,11.0
73.3,7.67,25.0,120.0,poisson,2.0,4.5,16.0
71.05,8.37,25.0,10.0,squared_error,19.0,7.75,13.0
76.36,6.73,0.0,150.0,squared_error,6.0,5.25,8.0
100.0,0.0,37.5,180.0,absolute_error,10.0,5.5,7.0
77.96,6.24,0.0,20.0,squared_error,18.0,2.5,9.0
73.56,7.59,25.0,70.0,squared_error,13.0,5.001645611800134,5.0
99.58,0.11,0.0,100.0,absolute_error,10.0,4.981893363622023,1.0
72.01,8.07,25.0,170.0,poisson,16.0,9.75,1.0
71.95,8.09,25.0,140.0,squared_error,6.0,7.0,7.0
75.25,12.76,0.0,106.0,poisson,1.0,0.75,16.0
70.53,8.53,25.0,80.0,squared_error,4.0,4.964178133318258,6.0
69.48,8.86,25.0,106.0,squared_error,15.0,8.5,11.0
75.11,7.11,0.0,120.0,squared_error,15.0,6.75,19.0
100.0,0.0,37.5,10.0,absolute_error,16.0,5.75,11.0
99.17,0.22,0.0,50.0,absolute_error,19.0,9.5,5.0
73.77,7.52,25.0,160.0,poisson,12.0,6.5,2.0
79.19,11.17,0.0,180.0,squared_error,1.0,1.75,15.0
72.57,7.89,25.0,100.0,poisson,2.0,5.25,8.0
65.79,10.04,25.0,10.0,poisson,12.0,8.0,6.0
77.48,8.65,0.0,180.0,squared_error,1.0,5.25,13.0
74.46,7.31,25.0,110.0,squared_error,14.0,4.0,15.0
99.65,0.09,0.0,120.0,absolute_error,19.0,7.0,4.0
100.0,0.0,37.5,130.0,absolute_error,19.0,0.5,20.0
75.76,6.91,0.0,180.0,poisson,19.0,9.75,12.0
69.15,8.96,25.0,30.0,poisson,13.0,7.25,9.0
76.21,6.77,0.0,120.0,poisson,2.0,1.75,10.0
100.0,0.0,37.5,30.0,absolute_error,7.0,1.75,18.0
71.24,8.31,25.0,120.0,poisson,4.0,2.75,6.0
71.46,8.24,25.0,80.0,squared_error,8.0,10.0,10.0
72.92,7.78,25.0,20.0,poisson,14.0,7.25,13.0
76.75,6.61,0.0,20.0,poisson,11.0,4.75,18.0
100.0,0.0,37.5,40.0,absolute_error,18.0,4.25,9.0
100.0,0.0,37.5,150.0,absolute_error,16.0,5.0,7.0
71.37,8.26,25.0,150.0,squared_error,16.0,9.5,18.0
100.0,0.0,37.5,200.0,absolute_error,4.0,3.75,8.0
74.74,7.22,25.0,170.0,squared_error,6.0,4.0,11.0
78.34,9.39,0.0,50.0,squared_error,1.0,3.0,18.0
72.94,7.78,25.0,160.0,squared_error,11.0,1.75,16.0
99.78,0.06,0.0,190.0,absolute_error,10.0,7.75,19.0
74.55,7.28,25.0,170.0,squared_error,15.0,0.25,16.0
74.87,7.18,25.0,106.0,poisson,16.0,5.005638995789338,3.0
76.55,6.67,0.0,140.0,squared_error,8.0,4.5,18.0
71.62,8.19,25.0,100.0,poisson,17.0,4.5,5.0
69.77,8.77,25.0,70.0,poisson,7.0,1.5,11.0
72.93,7.78,25.0,180.0,poisson,12.0,1.5,8.0
72.81,7.82,25.0,30.0,poisson,8.0,3.0,10.552406772936763
65.61,18.29,25.0,30.0,squared_error,2.0,1.75,6.0
72.65,7.87,25.0,200.0,squared_error,17.0,0.25,1.0
74.17,7.4,25.0,50.0,poisson,13.0,5.25,6.0
73.88,7.49,25.0,80.0,poisson,10.0,2.5,17.0
74.9,7.17,25.0,180.0,poisson,18.0,5.75,13.0
76.86,6.58,0.0,20.0,poisson,15.0,7.25,4.0
75.83,6.89,0.0,50.0,squared_error,19.0,7.25,9.0
